7194 100321
2917 3439 -1
2917 3473 1
2917 3474 -1
2917 3546 1
2917 3629 1
2917 3667 -1
2917 3689 1
2917 3705 1
2917 3814 -1
2917 3838 -1
2917 4026 1
2917 4355 -1
2917 4439 -1
2917 4448 -1
2917 4574 -1
2917 4580 -1
2917 4710 -1
2917 4725 1
2917 4775 1
2917 4937 1
2917 4969 1
2917 5057 1
2917 5058 -1
2917 5078 -1
2917 5080 1
2917 5164 -1
2917 5337 1
2917 5381 -1
2917 5462 1
2917 5677 -1
2917 5712 1
2917 5755 1
2917 5756 -1
2917 5764 1
2917 5812 -1
2917 5904 1
2917 6011 -1
2917 6024 1
2917 6039 -1
2917 6044 1
2917 6070 1
2917 6103 -1
2917 6149 -1
2917 6218 -1
2917 6264 -1
2917 6268 -1
2917 6283 -1
2917 6340 1
2917 6422 -1
2917 6458 1
2917 6485 -1
2917 6572 -1
2917 6661 1
2917 6691 -1
2917 6696 -1
2917 6965 -1
2917 6987 -1
2918 3023 1
2918 3234 1
2918 3850 1
2918 5185 1
2918 5342 -1
2918 5432 1
2918 5687 1
2918 6145 -1
2918 6238 1
2919 5045 1
2920 4670 1
2920 6031 1
2921 3055 1
2921 3115 1
2921 3208 1
2921 3321 1
2921 3474 1
2921 3638 1
2921 3705 1
2921 3875 1
2921 3916 1
2921 3940 1
2921 4056 1
2921 4307 1
2921 4484 1
2921 4725 1
2921 4894 1
2921 4969 1
2921 4988 1
2921 5465 1
2921 5567 1
2921 5601 1
2921 5659 1
2921 6112 1
2921 6117 1
2921 6242 1
2921 6323 1
2921 6461 1
2921 6572 1
2921 6616 1
2921 6870 1
2921 7148 1
2922 3059 1
2922 3215 1
2922 3555 1
2922 3942 1
2922 3993 1
2922 4304 -1
2922 4604 1
2922 5379 1
2922 6070 1
2922 6075 1
2922 6622 -1
2922 6659 1
2922 7018 1
2923 3030 1
2923 3099 1
2923 3120 1
2923 3318 1
2923 3575 1
2923 4294 1
2923 4675 1
2923 5184 1
2923 5342 -1
2923 5481 1
2923 5722 1
2923 6124 1
2923 6238 1
2923 6362 1
2923 6489 -1
2923 7068 1
2923 7118 -1
2924 3129 -1
2924 3186 1
2924 3231 1
2924 3238 1
2924 3240 -1
2924 3428 -1
2924 3546 1
2924 3569 -1
2924 3632 1
2924 3666 1
2924 3683 1
2924 3738 1
2924 3838 -1
2924 4081 -1
2924 4231 1
2924 4305 -1
2924 4523 1
2924 4623 1
2924 4934 -1
2924 5465 -1
2924 5501 -1
2924 5659 1
2924 5677 1
2924 5691 1
2924 5712 1
2924 5912 -1
2924 5970 1
2924 6011 -1
2924 6117 1
2924 6206 1
2924 6276 1
2924 6363 1
2924 6448 -1
2924 6572 1
2924 6652 -1
2924 6675 1
2924 6691 1
2924 7002 1
2924 7078 1
2924 7122 -1
2924 7145 1
2924 7176 1
2924 7179 1
2925 5318 1
2926 6426 1
2927 3243 1
2927 3382 1
2927 3405 1
2927 3408 1
2927 3473 1
2927 3546 1
2927 3634 1
2927 3635 1
2927 3747 1
2927 3824 1
2927 3872 1
2927 3916 1
2927 3945 -1
2927 3957 1
2927 4050 1
2927 4094 1
2927 4210 1
2927 4303 1
2927 4493 1
2927 4505 1
2927 4571 1
2927 4623 -1
2927 4710 1
2927 4711 1
2927 4835 1
2927 4894 1
2927 4900 -1
2927 5030 1
2927 5132 1
2927 5153 1
2927 5506 1
2927 5518 1
2927 5535 1
2927 5659 1
2927 5668 1
2927 5681 1
2927 5733 1
2927 5734 1
2927 5819 1
2927 5856 1
2927 5890 1
2927 5912 1
2927 5938 1
2927 5954 1
2927 6042 -1
2927 6047 1
2927 6112 1
2927 6149 1
2927 6195 1
2927 6238 1
2927 6292 -1
2927 6401 1
2927 6456 1
2927 6504 1
2927 6537 1
2927 6642 1
2927 6691 1
2927 6759 1
2927 6761 1
2927 6818 1
2927 6826 1
2927 6870 1
2927 7020 1
2928 3193 1
2929 3253 1
2930 6290 1
2931 4934 1
2932 3942 -1
2934 3229 -1
2935 2955 1
2935 3177 1
2935 3295 1
2935 3579 1
2935 3962 1
2935 3989 1
2935 4294 1
2935 5230 1
2935 5429 1
2935 5481 1
2935 6119 1
2935 6238 1
2935 6615 -1
2935 6984 1
2936 3390 1
2937 6458 1
2939 3477 1
2939 4026 1
2939 4231 1
2939 5755 1
2939 6616 1
2940 3689 1
2941 3557 1
2941 3850 1
2941 4294 1
2941 5299 1
2941 5740 -1
2941 5872 1
2941 6145 1
2941 6238 1
2941 6984 1
2943 5039 1
2944 3638 1
2945 3309 -1
2945 3502 -1
2945 3818 -1
2945 3935 -1
2945 4831 -1
2945 5214 1
2945 6086 -1
2945 6691 1
2945 7070 -1
2946 6125 -1
2947 3452 1
2947 4657 1
2947 4684 1
2947 6843 1
2948 6448 1
2949 3780 1
2949 4604 1
2949 5180 1
2949 6264 1
2950 5281 1
2950 6203 1
2951 3115 1
2951 3190 1
2951 3316 1
2951 3502 1
2951 3629 1
2951 3640 1
2951 3691 1
2951 3831 1
2951 3885 1
2951 3900 1
2951 4099 1
2951 4358 1
2951 4388 1
2951 4484 1
2951 4514 1
2951 4519 1
2951 4694 1
2951 4756 1
2951 4796 1
2951 4856 1
2951 4894 1
2951 4994 1
2951 5090 1
2951 5092 1
2951 5175 -1
2951 5245 1
2951 5389 1
2951 5511 1
2951 5791 1
2951 5801 1
2951 5837 1
2951 5875 1
2951 5904 1
2951 5945 1
2951 5972 1
2951 5978 1
2951 5984 1
2951 6061 1
2951 6247 1
2951 6401 1
2951 6483 1
2951 6765 1
2951 6832 1
2951 6981 1
2951 7126 1
2953 3132 1
2953 3215 1
2953 3452 -1
2953 3952 1
2953 3978 -1
2953 4267 -1
2953 4304 -1
2953 4604 -1
2953 4851 1
2953 4924 1
2953 5278 1
2953 5580 1
2953 5729 -1
2953 5944 1
2953 6070 1
2953 6221 -1
2953 6622 1
2953 6671 1
2953 6823 -1
2953 7018 1
2954 3229 1
2954 5529 1
2955 2963 1
2955 2988 1
2955 2991 1
2955 2995 1
2955 3008 1
2955 3025 1
2955 3084 1
2955 3131 1
2955 3176 1
2955 3177 1
2955 3234 1
2955 3314 1
2955 3501 1
2955 3550 1
2955 3575 1
2955 3579 -1
2955 3606 1
2955 3620 1
2955 3631 1
2955 3642 1
2955 3696 1
2955 3704 1
2955 3766 -1
2955 3789 1
2955 3799 -1
2955 3850 1
2955 3905 1
2955 3906 -1
2955 3951 1
2955 3962 1
2955 3991 1
2955 4018 1
2955 4021 1
2955 4097 1
2955 4128 1
2955 4141 1
2955 4156 1
2955 4210 1
2955 4258 1
2955 4260 1
2955 4269 1
2955 4294 1
2955 4295 1
2955 4364 1
2955 4374 -1
2955 4384 1
2955 4452 1
2955 4604 1
2955 4615 1
2955 4637 1
2955 4675 1
2955 4716 1
2955 4754 -1
2955 4762 1
2955 4785 1
2955 4866 1
2955 4925 1
2955 4952 1
2955 4979 1
2955 4996 1
2955 5011 1
2955 5069 1
2955 5082 1
2955 5112 1
2955 5168 -1
2955 5184 1
2955 5194 1
2955 5205 1
2955 5230 1
2955 5233 1
2955 5285 1
2955 5299 1
2955 5320 1
2955 5342 -1
2955 5361 1
2955 5390 1
2955 5393 1
2955 5395 1
2955 5429 1
2955 5462 -1
2955 5481 1
2955 5551 1
2955 5581 1
2955 5661 1
2955 5669 1
2955 5722 1
2955 5740 1
2955 5824 1
2955 5872 1
2955 5888 1
2955 6033 1
2955 6145 1
2955 6179 1
2955 6215 1
2955 6238 1
2955 6280 1
2955 6287 1
2955 6322 1
2955 6335 1
2955 6362 1
2955 6463 1
2955 6537 1
2955 6552 1
2955 6560 1
2955 6642 1
2955 6665 -1
2955 6685 1
2955 6764 1
2955 6899 1
2955 6984 1
2955 7021 1
2955 7047 1
2955 7065 1
2955 7068 1
2955 7159 1
2956 2976 1
2956 3067 -1
2956 3238 1
2956 3275 1
2956 3321 1
2956 3366 1
2956 3384 1
2956 3782 -1
2956 3837 1
2956 4031 -1
2956 4272 1
2956 4670 1
2956 4688 -1
2956 4934 -1
2956 4946 -1
2956 5009 1
2956 5078 -1
2956 5080 1
2956 5083 1
2956 5229 -1
2956 5287 1
2956 5326 -1
2956 5455 1
2956 5506 -1
2956 5712 1
2956 5996 1
2956 6082 1
2956 6444 1
2956 6606 1
2956 6675 -1
2956 6878 1
2957 3949 -1
2958 4783 1
2959 3253 1
2959 4194 1
2959 6390 -1
2959 7014 1
2960 3558 1
2960 3575 1
2960 6659 1
2963 2995 1
2963 3124 -1
2963 3259 1
2963 3578 1
2963 3715 1
2963 3867 1
2963 4375 1
2963 4613 1
2963 4702 1
2963 4944 1
2963 5313 1
2963 5702 1
2963 6031 1
2963 6075 1
2963 6087 1
2963 6458 1
2963 6797 1
2963 7068 1
2963 7153 1
2964 3069 1
2964 3149 1
2964 3235 1
2964 3473 1
2964 3486 1
2964 3546 1
2964 3803 1
2964 6331 1
2964 6482 1
2964 6955 1
2966 3023 1
2966 3083 1
2966 3177 1
2966 3234 1
2966 4236 1
2966 4261 -1
2966 4666 1
2966 4684 1
2966 4724 1
2966 5159 -1
2966 5261 1
2966 5411 1
2966 5432 1
2966 5454 1
2966 5495 1
2966 5503 1
2966 5511 1
2966 5579 1
2966 5583 1
2966 5638 1
2966 5967 1
2966 6023 1
2966 6026 1
2966 6115 1
2966 6191 1
2966 6238 1
2966 6419 1
2966 6436 -1
2966 6469 -1
2966 6537 1
2966 6649 1
2966 6681 1
2966 6685 1
2966 6745 -1
2966 6748 1
2966 6860 -1
2966 6900 -1
2969 3555 1
2969 3580 1
2969 4831 1
2969 4856 1
2969 4924 1
2969 5801 1
2969 6468 1
2969 6524 1
2969 6681 1
2969 6755 1
2970 7161 -1
2971 4230 1
2972 3024 1
2972 3030 -1
2972 3083 1
2972 3120 1
2972 3158 -1
2972 3373 1
2972 3405 1
2972 3443 -1
2972 3480 1
2972 3607 1
2972 3838 -1
2972 3875 -1
2972 3993 1
2972 4406 -1
2972 4411 -1
2972 4478 -1
2972 4580 -1
2972 4604 1
2972 5031 1
2972 5065 -1
2972 5214 -1
2972 5437 -1
2972 5443 -1
2972 5581 -1
2972 6314 1
2972 6469 1
2972 6524 1
2972 6572 1
2972 6582 1
2972 6592 -1
2972 6675 -1
2972 6808 -1
2972 6900 1
2972 6955 1
2972 6980 1
2973 3214 1
2973 3226 1
2973 3234 1
2973 3359 1
2973 3382 1
2973 3404 1
2973 3491 1
2973 3536 -1
2973 3753 1
2973 3824 1
2973 3929 1
2973 4021 1
2973 4194 1
2973 4311 1
2973 4314 1
2973 4503 1
2973 4590 1
2973 4670 1
2973 4699 1
2973 4900 -1
2973 4934 1
2973 4964 1
2973 5035 1
2973 5101 1
2973 5148 1
2973 5347 1
2973 5363 1
2973 5462 1
2973 5506 1
2973 5572 1
2973 5608 1
2973 5623 1
2973 5664 1
2973 5681 1
2973 5912 1
2973 6122 1
2973 6210 1
2973 6279 -1
2973 6638 1
2973 6642 1
2973 6758 1
2973 6848 1
2973 6992 1
2973 7020 1
2974 3025 1
2974 3850 1
2974 4269 1
2974 5091 1
2974 6287 1
2974 6984 1
2975 3358 1
2975 4100 -1
2975 5376 1
2975 5489 1
2976 3046 1
2976 3063 1
2976 3113 1
2976 3146 1
2976 3160 1
2976 3170 1
2976 3177 1
2976 3231 1
2976 3234 1
2976 3240 -1
2976 3267 1
2976 3271 1
2976 3314 1
2976 3317 -1
2976 3321 1
2976 3375 1
2976 3382 1
2976 3408 1
2976 3426 -1
2976 3437 -1
2976 3447 1
2976 3474 1
2976 3491 1
2976 3521 1
2976 3546 1
2976 3559 1
2976 3584 1
2976 3606 1
2976 3635 1
2976 3667 -1
2976 3683 1
2976 3689 1
2976 3711 1
2976 3735 1
2976 3787 1
2976 3795 -1
2976 3801 1
2976 3824 1
2976 3828 -1
2976 3896 1
2976 4003 1
2976 4021 1
2976 4056 -1
2976 4065 1
2976 4081 1
2976 4094 1
2976 4108 -1
2976 4149 1
2976 4183 -1
2976 4204 -1
2976 4230 1
2976 4294 1
2976 4303 1
2976 4307 1
2976 4332 -1
2976 4396 1
2976 4402 -1
2976 4505 1
2976 4541 -1
2976 4546 1
2976 4571 1
2976 4589 1
2976 4610 1
2976 4623 1
2976 4633 1
2976 4670 1
2976 4684 1
2976 4711 1
2976 4740 1
2976 4741 1
2976 4753 -1
2976 4768 1
2976 4783 1
2976 4848 -1
2976 4934 1
2976 4962 -1
2976 4974 1
2976 4988 1
2976 4996 1
2976 5003 1
2976 5007 -1
2976 5030 -1
2976 5035 1
2976 5076 -1
2976 5083 -1
2976 5099 1
2976 5127 1
2976 5132 1
2976 5148 -1
2976 5154 1
2976 5180 1
2976 5193 -1
2976 5215 -1
2976 5239 -1
2976 5298 -1
2976 5326 -1
2976 5347 1
2976 5348 -1
2976 5384 -1
2976 5390 1
2976 5398 1
2976 5523 -1
2976 5572 -1
2976 5600 -1
2976 5619 1
2976 5659 1
2976 5673 1
2976 5675 -1
2976 5685 1
2976 5702 1
2976 5709 -1
2976 5728 1
2976 5764 1
2976 5843 -1
2976 5845 1
2976 5856 1
2976 5860 1
2976 5863 1
2976 5869 1
2976 5912 1
2976 5972 1
2976 6011 -1
2976 6017 -1
2976 6047 -1
2976 6064 1
2976 6072 1
2976 6082 -1
2976 6141 1
2976 6195 -1
2976 6202 -1
2976 6218 -1
2976 6250 1
2976 6262 1
2976 6312 1
2976 6357 1
2976 6401 1
2976 6422 1
2976 6426 1
2976 6444 1
2976 6469 1
2976 6478 1
2976 6504 -1
2976 6516 1
2976 6537 1
2976 6614 1
2976 6625 1
2976 6638 1
2976 6642 1
2976 6653 -1
2976 6656 -1
2976 6668 1
2976 6675 1
2976 6691 1
2976 6713 1
2976 6716 -1
2976 6740 1
2976 6774 1
2976 6786 1
2976 6818 1
2976 6829 1
2976 6833 1
2976 6862 -1
2976 6870 1
2976 6906 1
2976 6965 1
2976 6985 -1
2976 7029 1
2976 7038 -1
2976 7112 1
2976 7150 -1
2977 3104 1
2977 3234 1
2977 3666 1
2977 3668 1
2977 3824 1
2977 3849 1
2977 3993 1
2977 4026 -1
2977 4056 -1
2977 4081 1
2977 4094 1
2977 4204 -1
2977 4894 1
2977 4970 1
2977 5030 1
2977 5045 1
2977 5180 1
2977 5214 1
2977 5390 -1
2977 5454 1
2977 5535 1
2977 5643 1
2977 5659 1
2977 5782 1
2977 5812 1
2977 5856 1
2977 5912 1
2977 6047 1
2977 6195 -1
2977 6363 1
2977 6459 1
2977 6469 -1
2977 6691 1
2977 6880 1
2977 7112 1
2977 7184 1
2978 3059 -1
2978 3464 1
2978 4228 1
2978 4323 1
2978 4969 -1
2978 5670 -1
2979 3059 1
2979 6086 1
2980 3235 1
2980 3240 1
2980 3473 1
2980 5157 1
2980 5529 1
2980 5925 1
2980 6064 1
2980 6331 1
2980 6386 1
2980 6482 1
2980 6637 1
2980 6955 1
2984 4192 1
2984 4670 1
2984 4936 -1
2984 5088 -1
2984 5542 1
2984 5670 1
2984 5787 -1
2984 5890 1
2984 6283 1
2984 6606 1
2986 6630 1
2987 4756 1
2988 3147 1
2988 3177 1
2988 3723 -1
2988 3782 1
2988 3850 1
2988 4124 1
2988 4141 1
2988 4201 1
2988 4294 1
2988 4969 1
2988 5129 1
2988 5169 -1
2988 5184 1
2988 5194 1
2988 5309 -1
2988 5462 1
2988 5758 -1
2988 5803 -1
2988 6113 1
2988 6238 1
2988 6507 1
2988 6675 1
2988 6764 1
2988 6984 1
2988 7068 1
2988 7135 1
2988 7148 1
2989 3059 -1
2989 3076 1
2989 3321 1
2989 3464 1
2989 3473 -1
2989 3605 1
2989 3638 1
2989 3683 1
2989 3689 1
2989 3814 -1
2989 3978 1
2989 4026 1
2989 4056 1
2989 4711 1
2989 5455 1
2989 5970 1
2989 6086 1
2989 6606 -1
2989 6740 -1
2989 7139 1
2990 3789 1
2990 6342 1
2991 6463 1
2992 3005 1
2992 3089 -1
2992 3902 -1
2992 4684 1
2992 4827 1
2992 5092 1
2992 5243 -1
2992 5245 -1
2992 5298 -1
2992 5638 1
2992 5646 1
2992 5648 1
2992 5661 1
2992 6201 -1
2992 6315 1
2992 6469 -1
2992 6504 1
2992 6642 1
2992 6671 -1
2992 6691 1
2992 6773 -1
2992 6784 1
2992 6860 1
2992 6981 1
2992 7039 1
2992 7110 -1
2992 7116 1
2992 7184 -1
2993 5888 1
2994 6463 -1
2995 3004 1
2995 3037 1
2995 3115 1
2995 3120 1
2995 3177 1
2995 3185 -1
2995 3224 -1
2995 3226 1
2995 3385 1
2995 3399 1
2995 3431 -1
2995 3456 1
2995 3473 1
2995 3479 1
2995 3492 1
2995 3495 -1
2995 3550 1
2995 3557 1
2995 3559 -1
2995 3575 1
2995 3579 1
2995 3580 1
2995 3585 1
2995 3688 1
2995 3696 1
2995 3704 1
2995 3715 1
2995 3782 -1
2995 3799 1
2995 3826 1
2995 3837 1
2995 3850 1
2995 3862 1
2995 3921 1
2995 3956 1
2995 4009 1
2995 4018 1
2995 4021 1
2995 4044 1
2995 4056 1
2995 4080 -1
2995 4097 1
2995 4109 -1
2995 4118 1
2995 4124 1
2995 4132 1
2995 4228 1
2995 4235 1
2995 4258 1
2995 4276 -1
2995 4279 1
2995 4294 1
2995 4300 1
2995 4358 -1
2995 4393 1
2995 4400 1
2995 4478 1
2995 4510 1
2995 4533 1
2995 4557 1
2995 4587 -1
2995 4615 1
2995 4623 1
2995 4633 1
2995 4684 1
2995 4695 -1
2995 4702 1
2995 4745 -1
2995 4754 1
2995 4756 1
2995 4761 -1
2995 4762 1
2995 4783 1
2995 4894 1
2995 4904 1
2995 4924 1
2995 4937 -1
2995 4955 1
2995 4985 1
2995 4999 1
2995 5023 1
2995 5045 1
2995 5060 1
2995 5074 1
2995 5136 1
2995 5214 1
2995 5285 1
2995 5299 1
2995 5318 -1
2995 5320 1
2995 5347 1
2995 5376 1
2995 5386 1
2995 5427 1
2995 5460 1
2995 5462 -1
2995 5481 1
2995 5487 -1
2995 5522 1
2995 5537 1
2995 5551 1
2995 5605 -1
2995 5627 -1
2995 5648 1
2995 5661 1
2995 5685 -1
2995 5721 1
2995 5807 1
2995 5828 1
2995 5872 1
2995 5911 1
2995 5912 -1
2995 5967 1
2995 6026 1
2995 6042 1
2995 6055 1
2995 6063 1
2995 6075 1
2995 6080 1
2995 6087 1
2995 6117 1
2995 6119 1
2995 6155 -1
2995 6183 1
2995 6238 1
2995 6262 -1
2995 6283 1
2995 6287 1
2995 6302 1
2995 6314 1
2995 6342 1
2995 6362 1
2995 6392 -1
2995 6412 1
2995 6462 1
2995 6463 1
2995 6468 1
2995 6524 1
2995 6537 1
2995 6552 1
2995 6558 -1
2995 6560 1
2995 6572 -1
2995 6586 1
2995 6592 -1
2995 6606 -1
2995 6619 1
2995 6621 1
2995 6622 -1
2995 6642 1
2995 6650 1
2995 6675 1
2995 6681 1
2995 6725 1
2995 6761 1
2995 6764 1
2995 6790 1
2995 6795 1
2995 6810 1
2995 6901 -1
2995 6955 1
2995 6984 1
2995 6989 1
2995 7021 1
2995 7047 1
2995 7058 -1
2995 7065 1
2995 7068 1
2995 7093 1
2995 7113 -1
2995 7159 1
2995 7167 -1
2995 7179 -1
2997 3486 1
2997 3849 1
2997 4230 1
2997 5157 1
2997 5529 1
2997 6064 1
2997 6103 1
2997 6637 1
2997 7014 1
2998 6314 -1
2999 3208 1
2999 3243 1
2999 3473 1
2999 3629 1
2999 3916 1
2999 3974 1
2999 4026 1
2999 4048 1
2999 4056 1
2999 4146 1
2999 4307 1
2999 4361 1
2999 4710 1
2999 4756 1
2999 5009 1
2999 5057 1
2999 5074 1
2999 5337 1
2999 5389 1
2999 5391 1
2999 5465 1
2999 5567 1
2999 5755 1
2999 5837 1
2999 5972 1
2999 6039 1
2999 6242 1
2999 6276 1
2999 6315 1
2999 6458 1
2999 6461 1
2999 6832 1
3000 3899 -1
3000 4516 -1
3000 5030 -1
3000 5090 -1
3000 5536 1
3000 5869 -1
3000 6619 -1
3002 5099 1
3002 5148 -1
3002 5664 -1
3004 3023 1
3004 3030 1
3004 3083 1
3004 3084 1
3004 3159 1
3004 3177 1
3004 3227 1
3004 3234 1
3004 3391 1
3004 3409 1
3004 3484 1
3004 3647 1
3004 3745 1
3004 3789 1
3004 3986 1
3004 4020 1
3004 4294 1
3004 4321 1
3004 4400 1
3004 4681 1
3004 4684 1
3004 4893 1
3004 4904 1
3004 4952 1
3004 5112 1
3004 5132 1
3004 5320 1
3004 5411 1
3004 5462 1
3004 5495 1
3004 5516 1
3004 5579 1
3004 5581 1
3004 5588 1
3004 5911 1
3004 5969 1
3004 6026 1
3004 6191 1
3004 6238 1
3004 6469 1
3004 6532 1
3004 6537 1
3004 6681 1
3004 6685 1
3004 6810 1
3004 6860 1
3004 6878 1
3004 7037 1
3004 7118 1
3005 3019 1
3005 3083 1
3005 3156 1
3005 3158 1
3005 3232 1
3005 3316 1
3005 3323 1
3005 3400 1
3005 3479 1
3005 3502 1
3005 3571 1
3005 3580 1
3005 3724 -1
3005 3752 1
3005 3831 -1
3005 3856 1
3005 3877 1
3005 3900 -1
3005 4099 1
3005 4236 1
3005 4279 1
3005 4339 1
3005 4388 1
3005 4470 1
3005 4514 1
3005 4519 1
3005 4533 1
3005 4587 1
3005 4666 1
3005 4694 1
3005 4796 1
3005 4831 1
3005 4856 1
3005 4924 1
3005 4937 1
3005 4973 1
3005 4994 1
3005 5031 1
3005 5060 1
3005 5090 1
3005 5092 1
3005 5142 -1
3005 5189 1
3005 5248 1
3005 5354 1
3005 5432 1
3005 5443 1
3005 5511 1
3005 5538 1
3005 5540 1
3005 5579 1
3005 5601 1
3005 5646 -1
3005 5648 1
3005 5654 1
3005 5766 1
3005 5791 1
3005 5801 1
3005 5875 1
3005 5978 1
3005 5984 1
3005 6055 1
3005 6061 1
3005 6075 1
3005 6183 1
3005 6241 1
3005 6247 -1
3005 6314 1
3005 6351 1
3005 6401 1
3005 6483 1
3005 6524 1
3005 6560 1
3005 6592 1
3005 6664 -1
3005 6681 1
3005 6691 1
3005 6700 -1
3005 6755 1
3005 6773 1
3005 6860 1
3005 6899 1
3005 6935 1
3005 6981 1
3006 5617 -1
3008 3144 1
3008 3159 1
3008 3162 1
3008 3177 1
3008 3499 1
3008 3575 1
3008 3789 1
3008 3867 1
3008 3989 1
3008 4380 1
3008 4702 1
3008 4840 1
3008 5184 1
3008 5376 -1
3008 5516 1
3008 5614 1
3008 5803 -1
3008 6295 1
3008 6332 1
3008 6650 1
3008 6790 1
3008 7185 1
3009 3850 1
3009 3962 1
3009 4996 1
3009 5006 1
3009 5285 1
3009 5481 1
3009 5740 -1
3009 6238 1
3009 6615 1
3009 6753 1
3009 6764 1
3009 6984 1
3009 7159 1
3011 3029 -1
3011 3191 -1
3012 3795 -1
3012 4670 1
3012 4783 1
3012 5675 -1
3012 6422 1
3012 6808 1
3012 7041 1
3013 3037 1
3013 3115 1
3013 3271 1
3013 3464 1
3013 3632 1
3013 3767 1
3013 3830 -1
3013 4056 1
3013 4185 1
3013 4189 -1
3013 4272 -1
3013 4454 -1
3013 4604 -1
3013 4649 1
3013 4725 1
3013 4894 1
3013 5646 1
3013 5659 1
3013 5904 1
3013 6137 -1
3013 6458 1
3013 6691 1
3013 7126 1
3013 7148 1
3014 3409 1
3015 6878 1
3017 3037 1
3017 3231 1
3017 3300 1
3017 3382 1
3017 3474 1
3017 3729 1
3017 3753 1
3017 4081 -1
3017 4094 1
3017 4561 1
3017 4711 1
3017 4783 1
3017 4894 1
3017 5036 1
3017 5180 1
3017 5332 1
3017 5363 1
3017 5364 1
3017 5390 1
3017 5501 1
3017 5681 1
3017 5728 1
3017 5823 1
3017 5856 -1
3017 6103 1
3017 6141 1
3017 6459 1
3017 6469 1
3017 6578 1
3017 6642 1
3017 6691 1
3017 6818 1
3017 7112 1
3018 3316 1
3019 3023 1
3019 3232 1
3019 3316 1
3019 3323 1
3019 3340 1
3019 3658 1
3019 3978 1
3019 4185 -1
3019 4294 1
3019 4355 1
3019 4486 1
3019 4519 1
3019 4587 1
3019 4604 1
3019 4681 1
3019 4684 1
3019 4701 -1
3019 4711 1
3019 4768 1
3019 4817 1
3019 4973 1
3019 5092 1
3019 5189 1
3019 5191 -1
3019 5214 1
3019 5245 1
3019 5298 1
3019 5491 1
3019 5511 1
3019 5580 1
3019 5600 -1
3019 5605 1
3019 5632 1
3019 5648 1
3019 5712 -1
3019 5801 1
3019 5945 1
3019 5978 -1
3019 6125 1
3019 6206 -1
3019 6241 1
3019 6283 1
3019 6287 1
3019 6314 1
3019 6315 1
3019 6351 1
3019 6363 -1
3019 6397 1
3019 6459 1
3019 6469 1
3019 6483 1
3019 6504 1
3019 6524 1
3019 6612 1
3019 6621 1
3019 6642 1
3019 6755 1
3019 6810 1
3019 6860 1
3019 6981 1
3019 7116 1
3019 7148 1
3020 3232 1
3021 6634 -1
3022 6444 1
3023 3080 1
3023 3083 1
3023 3088 1
3023 3099 1
3023 3132 1
3023 3156 1
3023 3158 1
3023 3159 1
3023 3163 1
3023 3215 1
3023 3228 1
3023 3234 1
3023 3311 1
3023 3373 1
3023 3399 1
3023 3452 1
3023 3470 1
3023 3479 1
3023 3502 1
3023 3517 1
3023 3555 1
3023 3605 1
3023 3643 1
3023 3691 1
3023 3780 1
3023 3831 -1
3023 3837 -1
3023 3850 1
3023 3856 1
3023 3875 1
3023 3885 1
3023 3900 1
3023 3915 1
3023 3942 1
3023 3952 1
3023 3960 1
3023 3978 -1
3023 3983 1
3023 3993 1
3023 4012 1
3023 4021 1
3023 4080 1
3023 4135 1
3023 4147 1
3023 4168 1
3023 4228 1
3023 4235 1
3023 4253 -1
3023 4258 1
3023 4267 -1
3023 4283 1
3023 4300 1
3023 4304 -1
3023 4388 1
3023 4411 1
3023 4451 1
3023 4452 1
3023 4514 1
3023 4519 1
3023 4533 1
3023 4557 1
3023 4572 1
3023 4573 1
3023 4663 1
3023 4666 1
3023 4694 1
3023 4745 1
3023 4749 1
3023 4798 -1
3023 4831 1
3023 4851 1
3023 4901 1
3023 4924 1
3023 4937 -1
3023 4965 1
3023 4983 1
3023 4994 1
3023 5039 1
3023 5057 1
3023 5109 1
3023 5112 1
3023 5136 1
3023 5142 -1
3023 5163 -1
3023 5182 -1
3023 5201 1
3023 5214 1
3023 5318 -1
3023 5376 1
3023 5379 1
3023 5427 1
3023 5437 1
3023 5495 1
3023 5508 1
3023 5538 1
3023 5579 1
3023 5613 -1
3023 5617 1
3023 5648 1
3023 5682 -1
3023 5687 1
3023 5791 -1
3023 5801 1
3023 5833 1
3023 5880 1
3023 5886 1
3023 5944 1
3023 5958 1
3023 5961 1
3023 5978 1
3023 5984 1
3023 6026 1
3023 6061 1
3023 6065 -1
3023 6070 1
3023 6075 1
3023 6102 -1
3023 6191 1
3023 6238 1
3023 6247 1
3023 6283 1
3023 6316 1
3023 6349 1
3023 6351 1
3023 6401 1
3023 6450 1
3023 6468 1
3023 6558 1
3023 6560 1
3023 6592 1
3023 6642 1
3023 6659 1
3023 6661 -1
3023 6670 1
3023 6671 1
3023 6681 1
3023 6700 1
3023 6754 -1
3023 6755 1
3023 6759 -1
3023 6766 -1
3023 6782 -1
3023 6806 1
3023 6878 1
3023 6900 1
3023 6936 1
3023 6945 1
3023 6981 1
3023 7018 1
3023 7132 1
3024 3083 1
3024 3084 1
3024 3850 1
3024 4002 1
3024 4681 1
3024 5681 1
3024 5900 1
3024 5911 1
3024 6023 1
3024 6238 1
3024 6532 1
3024 6537 1
3024 6860 1
3025 3177 1
3025 3499 1
3025 4294 1
3025 4410 1
3025 4478 -1
3025 4666 1
3025 4683 1
3025 4702 1
3025 4796 1
3025 4981 1
3025 5740 -1
3025 6119 1
3025 6457 1
3025 6463 -1
